"Trial"	"Subject"	"StartPosition"	"EndPosition"	"DistToTarget"	"DistMoved"	"PressTime"	"AbsError"	"Error"	"Condition"	"Phase"	"Puck"	"Mass"
49	"KA01NS"	2.372256	7.088704	2.627744	4.716448	1.279999	2.088704	2.088704	2	2	"FiveDots"	2
50	"KA01NS"	3.360594	6.242566	1.639406	2.881972	0.9999996	1.242566	1.242566	2	2	"FiveDots"	2
51	"KA01NS"	0.1168785	7.29766	4.8831215	7.1807815	1.579999	2.29766	2.29766	2	2	"FiveDots"	2
52	"KA01NS"	0.3579617	4.643459	4.6420383	4.2854973	1.219999	0.356541	-0.356541	2	2	"FiveDots"	2
53	"KA01NS"	2.007713	3.92894	2.992287	1.921227	1.02	1.07106	-1.07106	2	2	"Diamond"	2.5
54	"KA01NS"	2.949976	4.652514	2.050024	1.702538	0.9599996	0.347486	-0.347486	2	2	"Diamond"	2.5
55	"KA01NS"	2.339965	4.49311	2.660035	2.153145	1.08	0.50689	-0.50689	2	2	"Diamond"	2.5
56	"KA01NS"	0.5411124	4.154234	4.4588876	3.6131216	1.399999	0.845766	-0.845766	2	2	"Diamond"	2.5
57	"KA01NS"	2.428291	7.443501	2.571709	5.01521	1.319999	2.443501	2.443501	2	2	"FiveDots"	2
58	"KA01NS"	0.4692245	4.478902	4.5307755	4.0096775	1.179999	0.521098	-0.521098	2	2	"FiveDots"	2
59	"KA01NS"	1.728173	5.603373	3.271827	3.8752	1.159999	0.603373	0.603373	2	2	"FiveDots"	2
60	"KA01NS"	3.868089	4.130633	1.131911	0.262544000000001	0.3	0.869367	-0.869367	2	2	"FiveDots"	2
61	"KA01NS"	2.357037	5.569941	2.642963	3.212904	1.319999	0.569941	0.569941	2	2	"Diamond"	2.5
62	"KA01NS"	1.824585	4.846188	3.175415	3.021603	1.279999	0.153812	-0.153812	2	2	"Diamond"	2.5
63	"KA01NS"	1.575303	4.144337	3.424697	2.569034	1.179999	0.855663	-0.855663	2	2	"Diamond"	2.5
64	"KA01NS"	0.858943	5.458455	4.141057	4.599512	1.579999	0.458455000000001	0.458455000000001	2	2	"Diamond"	2.5
65	"KA01NS"	0.1087794	2.765393	4.8912206	2.6566136	0.9599996	2.234607	-2.234607	2	2	"FiveDots"	2
66	"KA01NS"	3.588477	4.561635	1.411523	0.973158	0.58	0.438365	-0.438365	2	2	"FiveDots"	2
67	"KA01NS"	2.432922	4.188888	2.567078	1.755966	0.7799998	0.811112	-0.811112	2	2	"FiveDots"	2
68	"KA01NS"	2.949789	6.959466	2.050211	4.009677	1.179999	1.959466	1.959466	2	2	"FiveDots"	2
69	"KA01NS"	0.8666048	3.888209	4.1333952	3.0216042	1.279999	1.111791	-1.111791	2	2	"Diamond"	2.5
70	"KA01NS"	0.0263133	5.475188	4.9736867	5.4488747	1.719999	0.475188	0.475188	2	2	"Diamond"	2.5
71	"KA01NS"	3.107291	4.881257	1.892709	1.773966	0.9799996	0.118743	-0.118743	2	2	"Diamond"	2.5
72	"KA01NS"	0.6000867	5.316534	4.3999133	4.7164473	1.599999	0.316534	0.316534	2	2	"Diamond"	2.5
73	"KA01NS"	3.329261	5.769669	1.670739	2.440408	0.9199997	0.769669	0.769669	2	2	"FiveDots"	2
74	"KA01NS"	3.78307	4.824194	1.21693	1.041124	0.6	0.175806	-0.175806	2	2	"FiveDots"	2
75	"KA01NS"	1.080748	3.962719	3.919252	2.881971	0.9999996	1.037281	-1.037281	2	2	"FiveDots"	2
76	"KA01NS"	3.278616	6.046763	1.721384	2.768147	0.9799996	1.046763	1.046763	2	2	"FiveDots"	2
77	"KA01NS"	3.757276	4.564466	1.242724	0.80719	0.6599999	0.435534	-0.435534	2	2	"Diamond"	2.5
78	"KA01NS"	3.674448	5.376985	1.325552	1.702537	0.9599996	0.376984999999999	0.376984999999999	2	2	"Diamond"	2.5
79	"KA01NS"	3.389555	4.886607	1.610445	1.497052	0.8999997	0.113393	-0.113393	2	2	"Diamond"	2.5
80	"KA01NS"	2.570674	4.20325	2.429326	1.632576	0.9399996	0.79675	-0.79675	2	2	"Diamond"	2.5
81	"KA01NS"	2.172986	4.01985	2.827014	1.846864	0.7999998	0.98015	-0.98015	2	2	"FiveDots"	2
82	"KA01NS"	2.165518	5.047489	2.834482	2.881971	0.9999996	0.0474889999999997	0.0474889999999997	2	2	"FiveDots"	2
83	"KA01NS"	0.5683866	5.284834	4.4316134	4.7164474	1.279999	0.284834	0.284834	2	2	"FiveDots"	2
84	"KA01NS"	1.034939	4.033031	3.965061	2.998092	1.02	0.966969000000001	-0.966969000000001	2	2	"FiveDots"	2
85	"KA01NS"	2.730183	4.097584	2.269817	1.367401	0.8599997	0.902416000000001	-0.902416000000001	2	2	"Diamond"	2.5
86	"KA01NS"	3.415641	5.490011	1.584359	2.07437	1.06	0.490011	0.490011	2	2	"Diamond"	2.5
87	"KA01NS"	3.224063	4.721115	1.775937	1.497052	0.8999997	0.278885	-0.278885	2	2	"Diamond"	2.5
88	"KA01NS"	2.054067	4.536988	2.945933	2.482921	1.159999	0.463012	-0.463012	2	2	"Diamond"	2.5
89	"KA01NS"	2.142098	4.275422	2.857902	2.133324	0.8599997	0.724578	-0.724578	2	2	"FiveDots"	2
90	"KA01NS"	0.05131865	3.794331	4.94868135	3.74301235	1.14	1.205669	-1.205669	2	2	"FiveDots"	2
91	"KA01NS"	1.987761	4.121086	3.012239	2.133325	0.8599997	0.878914	-0.878914	2	2	"FiveDots"	2
92	"KA01NS"	3.466837	5.134211	1.533163	1.667374	0.7599998	0.134211	0.134211	2	2	"FiveDots"	2
93	"KA01NS"	0.8524604	2.485035	4.1475396	1.6325746	0.9399996	2.514965	-2.514965	2	2	"Diamond"	2.5
94	"KA01NS"	0.4673557	4.080477	4.5326443	3.6131213	1.399999	0.919523000000001	-0.919523000000001	2	2	"Diamond"	2.5
95	"KA01NS"	1.482245	3.880521	3.517755	2.398276	1.14	1.119479	-1.119479	2	2	"Diamond"	2.5
96	"KA01NS"	2.382962	5.693716	2.617038	3.310754	1.339999	0.693716	0.693716	2	2	"Diamond"	2.5
97	"KA01NS"	0.950882	10.89734	4.049118	9.946458	1.859999	5.89734	5.89734	2	2	"FiveDots"	2
98	"KA01NS"	2.908114	4.405168	2.091886	1.497054	0.7199998	0.594832	-0.594832	2	2	"FiveDots"	2
99	"KA01NS"	1.026838	6.507393	3.973162	5.480555	1.379999	1.507393	1.507393	2	2	"FiveDots"	2
100	"KA01NS"	2.673181	3.784563	2.326819	1.111382	0.6199999	1.215437	-1.215437	2	2	"FiveDots"	2
101	"KA01NS"	3.64351	4.311275	1.35649	0.667765	0.6	0.688725	-0.688725	2	2	"Diamond"	2.5
102	"KA01NS"	3.594513	4.451114	1.405487	0.856601	0.6799999	0.548886	-0.548886	2	2	"Diamond"	2.5
103	"KA01NS"	3.185307	4.490081	1.814693	1.304774	0.8399997	0.509919	-0.509919	2	2	"Diamond"	2.5
104	"KA01NS"	0.7329383	3.569111	4.2670617	2.8361727	1.239999	1.430889	-1.430889	2	2	"Diamond"	2.5
105	"KA01NS"	3.693953	4.206002	1.306047	0.512049	0.42	0.793998	-0.793998	2	2	"FiveDots"	2
106	"KA01NS"	0.1221104	6.255228	4.8778896	6.1331176	1.459999	1.255228	1.255228	2	2	"FiveDots"	2
107	"KA01NS"	3.933436	4.102182	1.066564	0.168746	0.24	0.897818	-0.897818	2	2	"FiveDots"	2
108	"KA01NS"	2.213384	4.869996	2.786616	2.656612	0.9599996	0.130004	-0.130004	2	2	"FiveDots"	2
109	"KA01NS"	1.811723	4.380756	3.188277	2.569033	1.179999	0.619244	-0.619244	2	2	"Diamond"	2.5
110	"KA01NS"	2.436134	5.364288	2.563866	2.928154	1.259999	0.364288	0.364288	2	2	"Diamond"	2.5
111	"KA01NS"	3.315523	4.682924	1.684477	1.367401	0.8599997	0.317076	-0.317076	2	2	"Diamond"	2.5
112	"KA01NS"	3.718433	5.4924	1.281567	1.773967	0.9799996	0.4924	0.4924	2	2	"Diamond"	2.5
113	"KA01NS"	1.450228	3.785971	3.549772	2.335743	0.8999997	1.214029	-1.214029	2	2	"FiveDots"	2
114	"KA01NS"	3.876334	4.600596	1.123666	0.724262000000001	0.5000001	0.399404	-0.399404	2	2	"FiveDots"	2
115	"KA01NS"	3.802364	5.383433	1.197636	1.581069	0.7399998	0.383433	0.383433	2	2	"FiveDots"	2
116	"KA01NS"	2.528769	5.889013	2.471231	3.360244	1.08	0.889012999999999	0.889012999999999	2	2	"FiveDots"	2
117	"KA01NS"	3.027194	4.27081	1.972806	1.243616	0.8199998	0.72919	-0.72919	2	2	"Diamond"	2.5
118	"KA01NS"	1.908898	4.930501	3.091102	3.021603	1.279999	0.0694989999999995	-0.0694989999999995	2	2	"Diamond"	2.5
119	"KA01NS"	2.55023	4.703376	2.44977	2.153146	1.08	0.296624	-0.296624	2	2	"Diamond"	2.5
120	"KA01NS"	2.501854	5.158467	2.498146	2.656613	1.199999	0.158467	0.158467	2	2	"Diamond"	2.5
121	"KA01NS"	0.7466998	4.489711	4.2533002	3.7430112	1.14	0.510289	-0.510289	2	2	"FiveDots"	2
122	"KA01NS"	2.467785	5.124398	2.532215	2.656613	0.9599996	0.124398	0.124398	2	2	"FiveDots"	2
123	"KA01NS"	0.8488579	2.788919	4.1511421	1.9400611	0.8199998	2.211081	-2.211081	2	2	"FiveDots"	2
124	"KA01NS"	3.406794	4.314277	1.593206	0.907483	0.56	0.685723	-0.685723	2	2	"FiveDots"	2
125	"KA01NS"	3.38772	3.890126	1.61228	0.502406000000001	0.52	1.109874	-1.109874	2	2	"Diamond"	2.5
126	"KA01NS"	2.568451	6.181573	2.431549	3.613122	1.399999	1.181573	1.181573	2	2	"Diamond"	2.5
127	"KA01NS"	2.190958	5.119112	2.809042	2.928154	1.259999	0.119112	0.119112	2	2	"Diamond"	2.5
128	"KA01NS"	1.244913	3.727833	3.755087	2.48292	1.159999	1.272167	-1.272167	2	2	"Diamond"	2.5
129	"KA01NS"	0.9861498	4.86135	4.0138502	3.8752002	1.159999	0.13865	-0.13865	2	2	"FiveDots"	2
130	"KA01NS"	0.9724545	4.982132	4.0275455	4.0096775	1.179999	0.017868	-0.017868	2	2	"FiveDots"	2
131	"KA01NS"	0.380353	4.123363	4.619647	3.74301	1.14	0.876637000000001	-0.876637000000001	2	2	"FiveDots"	2
132	"KA01NS"	0.4808812	3.597402	4.5191188	3.1165208	1.04	1.402598	-1.402598	2	2	"FiveDots"	2
133	"KA01NS"	1.182527	4.79565	3.817473	3.613123	1.399999	0.20435	-0.20435	2	2	"Diamond"	2.5
134	"KA01NS"	2.824905	6.541756	2.175095	3.716851	1.419999	1.541756	1.541756	2	2	"Diamond"	2.5
135	"KA01NS"	1.65133	4.396989	3.34867	2.745659	1.219999	0.603011	-0.603011	2	2	"Diamond"	2.5
136	"KA01NS"	0.5063748	7.578689	4.4936252	7.0723142	1.959999	2.578689	2.578689	2	2	"Diamond"	2.5
137	"KA01NS"	1.372826	5.943326	3.627174	4.5705	1.259999	0.943326	0.943326	2	2	"FiveDots"	2
138	"KA01NS"	0.6908112	5.261311	4.3091888	4.5704998	1.259999	0.261311	0.261311	2	2	"FiveDots"	2
139	"KA01NS"	0.9319687	4.417508	4.0680313	3.4855393	1.1	0.582492	-0.582492	2	2	"FiveDots"	2
140	"KA01NS"	1.79789	5.035128	3.20211	3.237238	1.06	0.0351280000000003	0.0351280000000003	2	2	"FiveDots"	2
141	"KA01NS"	0.3800807	3.790153	4.6199193	3.4100723	1.359999	1.209847	-1.209847	2	2	"Diamond"	2.5
142	"KA01NS"	0.2780466	4.100094	4.7219534	3.8220474	1.439999	0.899906	-0.899906	2	2	"Diamond"	2.5
143	"KA01NS"	0.724391	6.958573	4.275609	6.234182	1.839999	1.958573	1.958573	2	2	"Diamond"	2.5
144	"KA01NS"	2.401193	4.398255	2.598807	1.997062	1.04	0.601744999999999	-0.601744999999999	2	2	"Diamond"	2.5
145	"KA01NS"	3.447282	4.783169	1.552718	1.335887	0.6799999	0.216831	-0.216831	2	2	"FiveDots"	2
146	"KA01NS"	2.221763	5.338284	2.778237	3.116521	1.04	0.338284	0.338284	2	2	"FiveDots"	2
147	"KA01NS"	2.233677	5.115649	2.766323	2.881972	0.9999996	0.115648999999999	0.115648999999999	2	2	"FiveDots"	2
148	"KA01NS"	1.197511	6.678067	3.802489	5.480556	1.379999	1.678067	1.678067	2	2	"FiveDots"	2
149	"KA01NS"	1.200296	3.683216	3.799704	2.48292	1.159999	1.316784	-1.316784	2	2	"Diamond"	2.5
150	"KA01NS"	0.4553595	10.02104	4.5446405	9.5656805	2.279999	5.02104	5.02104	2	2	"Diamond"	2.5
151	"KA01NS"	2.644559	4.641622	2.355441	1.997063	1.04	0.358378	-0.358378	2	2	"Diamond"	2.5
152	"KA01NS"	1.93074	4.083886	3.06926	2.153146	1.08	0.916114	-0.916114	2	2	"Diamond"	2.5
153	"KA01NS"	3.400355	4.659114	1.599645	1.258759	0.6599999	0.340886	-0.340886	2	2	"FiveDots"	2
154	"KA01NS"	1.395524	5.405201	3.604476	4.009677	1.179999	0.405201	0.405201	2	2	"FiveDots"	2
155	"KA01NS"	1.863256	4.198997	3.136744	2.335741	0.8999997	0.801003	-0.801003	2	2	"FiveDots"	2
156	"KA01NS"	0.6509533	6.453213	4.3490467	5.8022597	1.419999	1.453213	1.453213	2	2	"FiveDots"	2
157	"KA01NS"	3.319627	4.816679	1.680373	1.497052	0.8999997	0.183321	-0.183321	2	2	"Diamond"	2.5
158	"KA01NS"	1.748307	5.465158	3.251693	3.716851	1.419999	0.465158	0.465158	2	2	"Diamond"	2.5
159	"KA01NS"	1.793453	5.304313	3.206547	3.51086	1.379999	0.304313	0.304313	2	2	"Diamond"	2.5
160	"KA01NS"	3.467521	4.274712	1.532479	0.807191	0.6599999	0.725288	-0.725288	2	2	"Diamond"	2.5
161	"KA01NS"	1.278441	5.288118	3.721559	4.009677	1.179999	0.288118	0.288118	2	2	"FiveDots"	2
162	"KA01NS"	1.474311	4.95985	3.525689	3.485539	1.1	0.0401499999999997	-0.0401499999999997	2	2	"FiveDots"	2
163	"KA01NS"	0.728169	6.530429	4.271831	5.80226	1.419999	1.530429	1.530429	2	2	"FiveDots"	2
164	"KA01NS"	0.6112094	4.620887	4.3887906	4.0096776	1.179999	0.379112999999999	-0.379112999999999	2	2	"FiveDots"	2
165	"KA01NS"	3.701908	4.461155	1.298092	0.759247000000001	0.6399999	0.538844999999999	-0.538844999999999	2	2	"Diamond"	2.5
166	"KA01NS"	1.012625	4.034229	3.987375	3.021604	1.279999	0.965771	-0.965771	2	2	"Diamond"	2.5
167	"KA01NS"	0.6896148	4.511662	4.3103852	3.8220472	1.439999	0.488338	-0.488338	2	2	"Diamond"	2.5
168	"KA01NS"	2.696529	4.929918	2.303471	2.233389	1.1	0.0700820000000002	-0.0700820000000002	2	2	"Diamond"	2.5
169	"KA01NS"	0.948339	5.233837	4.051661	4.285498	1.219999	0.233837	0.233837	2	2	"FiveDots"	2
170	"KA01NS"	1.463389	4.46148	3.536611	2.998091	1.02	0.53852	-0.53852	2	2	"FiveDots"	2
171	"KA01NS"	3.070815	4.826781	1.929185	1.755966	0.7799998	0.173219	-0.173219	2	2	"FiveDots"	2
172	"KA01NS"	0.06784439	7.431277	4.93215561	7.36343261	1.599999	2.431277	2.431277	2	2	"FiveDots"	2
173	"KA01NS"	3.418452	4.982531	1.581548	1.564079	0.9199997	0.0174690000000002	-0.0174690000000002	2	2	"Diamond"	2.5
174	"KA01NS"	3.84761	4.312346	1.15239	0.464736	0.5000001	0.687654	-0.687654	2	2	"Diamond"	2.5
175	"KA01NS"	0.6694632	4.706306	4.3305368	4.0368428	1.479999	0.293694	-0.293694	2	2	"Diamond"	2.5
176	"KA01NS"	0.9954872	3.741146	4.0045128	2.7456588	1.219999	1.258854	-1.258854	2	2	"Diamond"	2.5
177	"KA01NS"	3.699278	4.367043	1.300722	0.667765	0.4800001	0.632957	-0.632957	2	2	"FiveDots"	2
178	"KA01NS"	2.048975	6.475816	2.951025	4.426841	1.239999	1.475816	1.475816	2	2	"FiveDots"	2
179	"KA01NS"	2.84262	6.455742	2.15738	3.613122	1.12	1.455742	1.455742	2	2	"FiveDots"	2
180	"KA01NS"	3.551873	3.780863	1.448127	0.228989999999999	0.28	1.219137	-1.219137	2	2	"FiveDots"	2
181	"KA01NS"	1.966123	6.920843	3.033877	4.95472	1.639999	1.920843	1.920843	2	2	"Diamond"	2.5
182	"KA01NS"	2.100007	4.498283	2.899993	2.398276	1.14	0.501717	-0.501717	2	2	"Diamond"	2.5
183	"KA01NS"	1.416545	4.3447	3.583455	2.928155	1.259999	0.6553	-0.6553	2	2	"Diamond"	2.5
184	"KA01NS"	1.38428	6.100727	3.61572	4.716447	1.599999	1.100727	1.100727	2	2	"Diamond"	2.5
185	"KA01NS"	1.690818	4.928056	3.309182	3.237238	1.06	0.0719440000000002	-0.0719440000000002	2	2	"FiveDots"	2
186	"KA01NS"	2.123019	6.132697	2.876981	4.009678	1.179999	1.132697	1.132697	2	2	"FiveDots"	2
187	"KA01NS"	0.5790291	6.545573	4.4209709	5.9665439	1.439999	1.545573	1.545573	2	2	"FiveDots"	2
188	"KA01NS"	1.991194	5.351438	3.008806	3.360244	1.08	0.351438	0.351438	2	2	"FiveDots"	2
189	"KA01NS"	0.6473966	3.393055	4.3526034	2.7456584	1.219999	1.606945	-1.606945	2	2	"Diamond"	2.5
190	"KA01NS"	3.46302	5.945941	1.53698	2.482921	1.159999	0.945941	0.945941	2	2	"Diamond"	2.5
191	"KA01NS"	2.679106	4.311681	2.320894	1.632575	0.9399996	0.688319	-0.688319	2	2	"Diamond"	2.5
192	"KA01NS"	2.452567	5.28874	2.547433	2.836173	1.239999	0.28874	0.28874	2	2	"Diamond"	2.5
193	"KA01NS"	3.226428	4.807497	1.773572	1.581069	0.7399998	0.192503	-0.192503	2	2	"FiveDots"	2
194	"KA01NS"	0.6245198	2.960262	4.3754802	2.3357422	0.8999997	2.039738	-2.039738	2	2	"FiveDots"	2
195	"KA01NS"	2.14115	4.374538	2.85885	2.233388	0.8799997	0.625462000000001	-0.625462000000001	2	2	"FiveDots"	2
196	"KA01NS"	2.439246	5.321217	2.560754	2.881971	0.9999996	0.321217	0.321217	2	2	"FiveDots"	2
197	"KA01NS"	0.4071274	4.335839	4.5928726	3.9287116	1.459999	0.664161	-0.664161	2	2	"Diamond"	2.5
198	"KA01NS"	0.7995162	4.412638	4.2004838	3.6131218	1.399999	0.587362000000001	-0.587362000000001	2	2	"Diamond"	2.5
199	"KA01NS"	3.769302	4.625903	1.230698	0.856601	0.6799999	0.374097	-0.374097	2	2	"Diamond"	2.5
200	"KA01NS"	0.2770748	3.393594	4.7229252	3.1165192	1.299999	1.606406	-1.606406	2	2	"Diamond"	2.5
1	"KA01NS"	0.4244118	4.57086743999996	4.5755882	4.14645563999996	0.8999997	0.429132560000041	-0.429132560000041	2	4	"FiveRings"	1.5
2	"KA01NS"	3.750174	4.00126584	1.249826	0.25109184	0.22	0.998734160000001	-0.998734160000001	2	4	"FiveRings"	1.5
3	"KA01NS"	2.849433	4.23803811999999	2.150567	1.38860511999999	0.52	0.761961880000013	-0.761961880000013	2	4	"FiveRings"	1.5
4	"KA01NS"	2.457267	3.54497259200001	2.542733	1.08770559200001	0.4600001	1.45502740799999	-1.45502740799999	2	4	"FiveRings"	1.5
5	"KA01NS"	0.8552685	3.22566284399998	4.1447315	2.37039434399998	0.6799999	1.77433715600002	-1.77433715600002	2	4	"FiveRings"	1.5
6	"KA01NS"	0.07070398	1.79689309999998	4.92929602	1.72618911999998	0.58	3.20310690000002	-3.20310690000002	2	4	"FiveRings"	1.5
7	"KA01NS"	3.255952	3.92371744	1.744048	0.667765440000003	0.36	1.07628256	-1.07628256	2	4	"FiveRings"	1.5
8	"KA01NS"	0.8040042	2.65087331999998	4.1959958	1.84686911999998	0.6	2.34912668000002	-2.34912668000002	2	4	"FiveRings"	1.5
9	"KA01NS"	0.5587163	3.07018582399998	4.4412837	2.51146952399998	0.6999999	1.92981417600002	-1.92981417600002	2	4	"FiveRings"	1.5
10	"KA01NS"	2.283376	4.51677116399998	2.716624	2.23339516399998	0.6599999	0.483228836000023	-0.483228836000023	2	4	"FiveRings"	1.5
11	"KA01NS"	3.571201	4.03593604	1.428799	0.464735040000002	0.3	0.964063959999998	-0.964063959999998	2	4	"FiveRings"	1.5
12	"KA01NS"	2.534887	2.99962204	2.465113	0.464735040000002	0.3	2.00037796	-2.00037796	2	4	"FiveRings"	1.5
13	"KA01NS"	0.07647657	4.04108186999996	4.92352343	3.96460529999996	0.8799997	0.95891813000004	-0.95891813000004	2	4	"FiveRings"	1.5
14	"KA01NS"	0.4657378	3.27158492799997	4.5342622	2.80584712799997	0.7399998	1.72841507200003	-1.72841507200003	2	4	"FiveRings"	1.5
15	"KA01NS"	0.2431278	2.75459732399998	4.7568722	2.51146952399998	0.6999999	2.24540267600002	-2.24540267600002	2	4	"FiveRings"	1.5
16	"KA01NS"	0.3343296	3.45085904799997	4.6656704	3.11652944799997	0.7799998	1.54914095200003	-1.54914095200003	2	4	"FiveRings"	1.5
17	"KA01NS"	3.772533	4.30086884	1.227467	0.528335840000002	0.32	0.699131159999998	-0.699131159999998	2	4	"FiveRings"	1.5
18	"KA01NS"	0.1697326	2.68120212399998	4.8302674	2.51146952399998	0.6999999	2.31879787600002	-2.31879787600002	2	4	"FiveRings"	1.5
19	"KA01NS"	3.942303	4.937860572	1.057697	0.995557572000004	0.4400001	0.0621394279999956	-0.0621394279999956	2	4	"FiveRings"	1.5
20	"KA01NS"	3.81706	4.06815184	1.18294	0.251091839999999	0.22	0.931848160000001	-0.931848160000001	2	4	"FiveRings"	1.5
21	"KA01NS"	1.424564	3.03414911999998	3.575436	1.60958511999998	0.56	1.96585088000002	-1.96585088000002	2	4	"FiveRings"	1.5
22	"KA01NS"	0.734879	3.10527334399998	4.265121	2.37039434399998	0.6799999	1.89472665600002	-1.89472665600002	2	4	"FiveRings"	1.5
23	"KA01NS"	0.1334057	2.36680086399998	4.8665943	2.23339516399998	0.6599999	2.63319913600002	-2.63319913600002	2	4	"FiveRings"	1.5
24	"KA01NS"	1.872162	2.40049784	3.127838	0.528335840000002	0.32	2.59950216	-2.59950216	2	4	"FiveRings"	1.5
25	"KA01NS"	0.994041	2.49109811999999	4.005959	1.49705711999999	0.54	2.50890188000001	-2.50890188000001	2	4	"FiveRings"	1.5
26	"KA01NS"	0.4041166	3.36326688799997	4.5958834	2.95915028799997	0.7599998	1.63673311200003	-1.63673311200003	2	4	"FiveRings"	1.5
27	"KA01NS"	2.09074	4.19121198399998	2.90926	2.10047198399998	0.6399999	0.808788016000021	-0.808788016000021	2	4	"FiveRings"	1.5
28	"KA01NS"	2.063938	4.16440998399998	2.936062	2.10047198399998	0.6399999	0.835590016000021	-0.835590016000021	2	4	"FiveRings"	1.5
29	"KA01NS"	2.086876	4.18734798399998	2.913124	2.10047198399998	0.6399999	0.812652016000021	-0.812652016000021	2	4	"FiveRings"	1.5
30	"KA01NS"	3.011822	4.099527592	1.988178	1.087705592	0.4600001	0.900472407999995	-0.900472407999995	2	4	"FiveRings"	1.5
31	"KA01NS"	2.957747	4.45480411999999	2.042253	1.49705711999999	0.54	0.545195880000014	-0.545195880000014	2	4	"FiveRings"	1.5
32	"KA01NS"	3.920031	4.0227462	1.079969	0.1027152	0.14	0.977253800000001	-0.977253800000001	2	4	"FiveRings"	1.5
33	"KA01NS"	2.928434	4.31703911999999	2.071566	1.38860511999999	0.52	0.682960880000013	-0.682960880000013	2	4	"FiveRings"	1.5
34	"KA01NS"	1.372741	2.46044659200001	3.627259	1.08770559200001	0.4600001	2.53955340799999	-2.53955340799999	2	4	"FiveRings"	1.5
35	"KA01NS"	3.852084	4.38041984	1.147916	0.528335840000002	0.32	0.619580159999998	-0.619580159999998	2	4	"FiveRings"	1.5
36	"KA01NS"	0.02520323	4.17165886999996	4.97479677	4.14645563999996	0.8999997	0.828341130000041	-0.828341130000041	2	4	"FiveRings"	1.5
37	"KA01NS"	1.274799	3.12166811999998	3.725201	1.84686911999998	0.6	1.87833188000002	-1.87833188000002	2	4	"FiveRings"	1.5
38	"KA01NS"	0.5817709	4.02528666799997	4.4182291	3.44351576799997	0.8199998	0.974713332000032	-0.974713332000032	2	4	"FiveRings"	1.5
39	"KA01NS"	0.6303916	3.74692104799997	4.3696084	3.11652944799997	0.7799998	1.25307895200003	-1.25307895200003	2	4	"FiveRings"	1.5
40	"KA01NS"	3.163834	4.347763612	1.836166	1.183929612	0.4800001	0.652236387999995	-0.652236387999995	2	4	"FiveRings"	1.5
41	"KA01NS"	0.4418607	3.09848066799997	4.5581393	2.65661996799997	0.7199998	1.90151933200003	-1.90151933200003	2	4	"FiveRings"	1.5
42	"KA01NS"	2.006621	4.10709298399998	2.993379	2.10047198399998	0.6399999	0.892907016000021	-0.892907016000021	2	4	"FiveRings"	1.5
43	"KA01NS"	3.428359	4.516064592	1.571641	1.08770559200001	0.4600001	0.483935407999995	-0.483935407999995	2	4	"FiveRings"	1.5
44	"KA01NS"	1.328094	4.44462344799997	3.671906	3.11652944799997	0.7799998	0.55537655200003	-0.55537655200003	2	4	"FiveRings"	1.5
45	"KA01NS"	1.283798	3.38426998399998	3.716202	2.10047198399998	0.6399999	1.61573001600002	-1.61573001600002	2	4	"FiveRings"	1.5
46	"KA01NS"	0.3342319	4.12106285999996	4.6657681	3.78683095999996	0.8599997	0.878937140000038	-0.878937140000038	2	4	"FiveRings"	1.5
47	"KA01NS"	1.303852	4.42038144799997	3.696148	3.11652944799997	0.7799998	0.57961855200003	-0.57961855200003	2	4	"FiveRings"	1.5
48	"KA01NS"	3.640466	3.848342	1.359534	0.207876	0.2	1.151658	-1.151658	2	4	"FiveRings"	1.5
49	"KA01NS"	3.829518	4.35785384	1.170482	0.528335840000002	0.32	0.642146159999998	-0.642146159999998	2	4	"FiveRings"	1.5
50	"KA01NS"	1.456694	3.96816352399998	3.543306	2.51146952399998	0.6999999	1.03183647600002	-1.03183647600002	2	4	"FiveRings"	1.5
51	"KA01NS"	3.954582	4.0572972	1.045418	0.1027152	0.14	0.9427028	-0.9427028	2	4	"FiveRings"	1.5
52	"KA01NS"	1.372762	4.02938196799997	3.627238	2.65661996799997	0.7199998	0.970618032000026	-0.970618032000026	2	4	"FiveRings"	1.5
53	"KA01NS"	1.268141	3.11501011999998	3.731859	1.84686911999998	0.6	1.88498988000002	-1.88498988000002	2	4	"FiveRings"	1.5
54	"KA01NS"	1.09974	4.88657095999996	3.90026	3.78683095999996	0.8599997	0.113429040000038	-0.113429040000038	2	4	"FiveRings"	1.5
55	"KA01NS"	3.949863	4.0835558	1.050137	0.1336928	0.16	0.916444200000001	-0.916444200000001	2	4	"FiveRings"	1.5
56	"KA01NS"	1.847599	5.46073161999996	3.152401	3.61313261999996	0.8399997	0.460731619999963	0.460731619999963	2	4	"FiveRings"	1.5
57	"KA01NS"	0.4334712	4.76585317999996	4.5665288	4.33238197999996	0.9199997	0.234146820000042	-0.234146820000042	2	4	"FiveRings"	1.5
58	"KA01NS"	0.430985	4.57744063999996	4.569015	4.14645563999996	0.8999997	0.422559360000041	-0.422559360000041	2	4	"FiveRings"	1.5
59	"KA01NS"	3.134788	5.94063512799997	1.865212	2.80584712799997	0.7399998	0.940635127999974	0.940635127999974	2	4	"FiveRings"	1.5
60	"KA01NS"	1.714455	3.56132411999998	3.285545	1.84686911999998	0.6	1.43867588000002	-1.43867588000002	2	4	"FiveRings"	1.5
61	"KA01NS"	2.674634	5.04502834399998	2.325366	2.37039434399998	0.6799999	0.0450283439999772	0.0450283439999772	2	4	"FiveRings"	1.5
